Issue Key,Issue Type,Status,Resolved,Has '变更' Label,Team Parent,Team Child,Created
CVTC-173218,BA工作任务,To Do 待办,False,False,C端中台,销售中台,2025-04-22T09:05:43.000+0800
CVTC-173217,BA工作任务,To Do 待办,False,False,C端中台,销售中台,2025-04-22T09:03:52.000+0800
CVTC-173216,BA工作任务,To Do 待办,False,False,C端中台,销售中台,2025-04-22T09:02:02.000+0800
CVTC-173132,故事,开发测试执行中,False,False,B端中后台,B端基础,2025-04-21T18:45:46.000+0800
CVTC-173070,运维任务,开发测试执行中,False,False,C端中台,销售中台,2025-04-21T17:56:02.000+0800
CVTC-173069,故事,Waiting for test 待测试,False,False,C端中台,销售中台,2025-04-21T17:48:28.000+0800
CVTC-173056,运维任务,开发测试执行中,False,False,C端中台,中台充电&售后,2025-04-21T16:59:17.000+0800
CVTC-173055,运维任务,To Do 待办,False,False,C端中台,充电中台,2025-04-21T16:46:58.000+0800
CVTC-173048,故事,Waiting for test 待测试,False,False,B端中后台,B端基础,2025-04-21T16:29:37.000+0800
CVTC-173047,任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-21T16:19:12.000+0800
CVTC-173044,任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-21T16:15:42.000+0800
CVTC-173043,故事,To Do 待办,False,False,B端中后台,B端基础,2025-04-21T15:49:24.000+0800
CVTC-173039,故事,开发测试执行中,False,False,C端中台,中台基础&商城,2025-04-21T15:10:43.000+0800
CVTC-173035,技术需求Enabler,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-21T14:56:28.000+0800
CVTC-173032,BA工作任务,开发测试执行中,False,False,C端中台,销售中台,2025-04-21T14:55:02.000+0800
CVTC-173031,BA工作任务,开发测试执行中,False,False,C端中台,销售中台,2025-04-21T14:53:56.000+0800
CVTC-173030,BA工作任务,开发测试执行中,False,False,C端中台,销售中台,2025-04-21T14:52:21.000+0800
CVTC-173028,BA工作任务,开发测试执行中,False,False,C端中台,销售中台,2025-04-21T14:51:15.000+0800
CVTC-173027,BA工作任务,开发测试执行中,False,False,C端中台,销售中台,2025-04-21T14:49:59.000+0800
CVTC-173023,技术需求Enabler,To Do 待办,False,False,C端中台,销售中台,2025-04-21T14:32:39.000+0800
CVTC-173022,BA工作任务,To Do 待办,False,False,B端中后台,B端基础,2025-04-21T14:16:48.000+0800
CVTC-173021,BA工作任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-21T14:09:14.000+0800
CVTC-173020,故事,To Do 待办,False,False,B端中后台,B端基础,2025-04-21T13:58:27.000+0800
CVTC-173018,故事,Dev Complete 开发完成,False,False,C端中台,中台基础&商城,2025-04-21T13:48:23.000+0800
CVTC-173017,任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T13:43:24.000+0800
CVTC-173016,故事,To Do 待办,False,False,B端中后台,B端基础,2025-04-21T13:39:17.000+0800
CVTC-173015,BA工作任务,To Do 待办,False,False,C端中台,C端基础,2025-04-21T13:33:50.000+0800
CVTC-173014,BA工作任务,To Do 待办,False,False,C端中台,C端基础,2025-04-21T13:33:22.000+0800
CVTC-173011,BA工作任务,任务完成 Done,True,False,B端中后台,B端基础,2025-04-21T11:25:52.000+0800
CVTC-173010,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T11:22:58.000+0800
CVTC-173009,测试QA工作任务,To Do 待办,False,False,C端中台,销售中台,2025-04-21T11:20:27.000+0800
CVTC-173007,测试QA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T11:12:11.000+0800
CVTC-173006,测试QA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T11:07:09.000+0800
CVTC-173005,测试QA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T11:06:44.000+0800
CVTC-173004,测试QA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T11:02:01.000+0800
CVTC-173003,测试QA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T10:56:22.000+0800
CVTC-173001,BA工作任务,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-21T10:50:17.000+0800
CVTC-173000,技术需求Enabler,开发测试执行中,False,False,C端中台,用户运营,2025-04-21T10:48:45.000+0800
CVTC-172999,BA工作任务,开发测试执行中,False,False,C端中台,中台基础&商城,2025-04-21T10:47:43.000+0800
CVTC-172991,故事,开发测试执行中,False,False,B端中后台,B端基础,2025-04-21T10:13:08.000+0800
CVTC-172985,故事,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-21T10:07:51.000+0800
CVTC-172984,故事,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-21T10:07:14.000+0800
CVTC-172983,故事,开发测试执行中,False,False,C端中台,中台基础&商城,2025-04-21T10:06:42.000+0800
CVTC-172982,故事,Dev Complete 开发完成,False,False,C端中台,中台基础&商城,2025-04-21T10:05:59.000+0800
CVTC-172981,BA工作任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-21T10:05:49.000+0800
CVTC-172980,故事,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-21T10:05:28.000+0800
CVTC-172978,故事,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-21T10:04:59.000+0800
CVTC-172975,故事,开发测试执行中,False,False,C端中台,中台基础&商城,2025-04-21T10:03:59.000+0800
CVTC-172973,故事,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-21T10:03:22.000+0800
CVTC-172967,故事,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-21T10:01:22.000+0800
CVTC-172952,测试QA工作任务,To Do 待办,False,False,C端中台,销售中台,2025-04-21T09:56:25.000+0800
CVTC-172951,测试QA工作任务,To Do 待办,False,False,C端中台,销售中台,2025-04-21T09:54:29.000+0800
CVTC-172950,测试QA工作任务,To Do 待办,False,False,C端中台,销售中台,2025-04-21T09:48:24.000+0800
CVTC-172948,测试QA工作任务,To Do 待办,False,False,C端中台,销售中台,2025-04-21T09:46:25.000+0800
CVTC-172945,BA工作任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-21T09:41:39.000+0800
CVTC-172944,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T09:41:07.000+0800
CVTC-172943,BA工作任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-21T09:40:30.000+0800
CVTC-172942,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T09:39:18.000+0800
CVTC-172941,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T09:37:36.000+0800
CVTC-172940,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T09:35:43.000+0800
CVTC-172939,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T09:34:45.000+0800
CVTC-172936,测试QA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-21T09:24:02.000+0800
CVTC-172931,BA工作任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-21T01:10:35.000+0800
CVTC-172925,故事,To Do 待办,False,False,C端中台,销售中台,2025-04-18T19:02:10.000+0800
CVTC-172924,故事,To Do 待办,False,False,C端中台,销售中台,2025-04-18T18:51:40.000+0800
CVTC-172922,故事,To Do 待办,False,False,C端中台,销售中台,2025-04-18T18:43:19.000+0800
CVTC-172915,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-18T18:10:25.000+0800
CVTC-172913,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-18T17:27:15.000+0800
CVTC-172912,故事,To Do 待办,False,False,C端中台,用户运营,2025-04-18T17:15:17.000+0800
CVTC-172911,故事,To Do 待办,False,False,C端中台,用户运营,2025-04-18T17:14:20.000+0800
CVTC-172897,运维任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-18T16:25:31.000+0800
CVTC-172868,测试QA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-18T14:56:00.000+0800
CVTC-172846,运维任务,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-18T13:24:10.000+0800
CVTC-172844,技术需求Enabler,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-18T11:25:50.000+0800
CVTC-172843,技术需求Enabler,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-18T11:25:25.000+0800
CVTC-172842,技术需求Enabler,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-18T11:24:42.000+0800
CVTC-172839,故事,Testing 测试执行中,False,False,C端中台,销售中台,2025-04-18T11:01:38.000+0800
CVTC-172838,故事,To Do 待办,False,False,C端中台,用户运营,2025-04-18T10:57:16.000+0800
CVTC-172836,故事,To Do 待办,False,False,C端中台,用户运营,2025-04-18T10:56:05.000+0800
CVTC-172832,故事,To Do 待办,False,False,C端中台,用户运营,2025-04-18T10:54:25.000+0800
CVTC-172826,故事,To Do 待办,False,False,C端中台,用户运营,2025-04-18T10:51:12.000+0800
CVTC-172823,故事,开发测试执行中,False,False,C端中台,销售中台,2025-04-18T10:50:02.000+0800
CVTC-172822,技术需求Enabler,To Do 待办,False,False,C端中台,用户运营,2025-04-18T10:49:41.000+0800
CVTC-172820,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-18T10:32:37.000+0800
CVTC-172815,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-18T09:29:31.000+0800
CVTC-172814,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-18T09:28:46.000+0800
CVTC-172813,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-18T09:27:16.000+0800
CVTC-172811,故事,To Do 待办,False,False,B端中后台,B端基础,2025-04-17T18:48:33.000+0800
CVTC-172808,故事,To Do 待办,False,False,B端中后台,B端基础,2025-04-17T18:14:32.000+0800
CVTC-172806,故事,To Do 待办,False,False,B端中后台,B端基础,2025-04-17T18:10:29.000+0800
CVTC-172805,故事,开发测试执行中,False,False,B端中后台,B端基础,2025-04-17T18:08:33.000+0800
CVTC-172804,故事,开发测试执行中,False,False,B端中后台,B端基础,2025-04-17T18:07:00.000+0800
CVTC-172803,故事,To Do 待办,False,False,B端中后台,B端基础,2025-04-17T18:04:27.000+0800
CVTC-172799,测试QA工作任务,To Do 待办,False,False,B端中后台,B端基础,2025-04-17T17:51:21.000+0800
CVTC-172798,测试QA工作任务,To Do 待办,False,False,B端中后台,B端基础,2025-04-17T17:50:44.000+0800
CVTC-172797,测试QA工作任务,To Do 待办,False,False,B端中后台,B端基础,2025-04-17T17:49:09.000+0800
CVTC-172793,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-17T15:52:09.000+0800
CVTC-172787,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-17T15:17:45.000+0800
CVTC-172786,故事,Funnel 需求漏斗,False,False,C端中台,用户运营,2025-04-17T14:54:58.000+0800
CVTC-172765,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-17T10:39:09.000+0800
CVTC-172749,任务,任务完成 Done,True,False,C端中台,中台基础&商城,2025-04-16T17:35:30.000+0800
CVTC-172744,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T16:34:10.000+0800
CVTC-172743,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T16:31:51.000+0800
CVTC-172741,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T16:16:16.000+0800
CVTC-172740,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T16:06:12.000+0800
CVTC-172739,故事,开发测试执行中,False,False,C端中台,中台充电&售后,2025-04-16T16:04:39.000+0800
CVTC-172738,故事,开发测试执行中,False,False,C端中台,中台充电&售后,2025-04-16T16:02:13.000+0800
CVTC-172737,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:55:39.000+0800
CVTC-172736,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:55:07.000+0800
CVTC-172735,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:54:13.000+0800
CVTC-172734,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:53:39.000+0800
CVTC-172729,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:51:03.000+0800
CVTC-172728,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:50:38.000+0800
CVTC-172727,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:50:09.000+0800
CVTC-172726,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:49:42.000+0800
CVTC-172723,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:47:47.000+0800
CVTC-172722,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:47:03.000+0800
CVTC-172721,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:45:29.000+0800
CVTC-172720,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-16T15:44:10.000+0800
CVTC-172702,故事,Dev Complete 开发完成,False,False,C端中台,中台基础&商城,2025-04-16T13:50:44.000+0800
CVTC-172692,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-16T09:51:49.000+0800
CVTC-172691,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-16T09:49:40.000+0800
CVTC-172690,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-16T09:47:58.000+0800
CVTC-172689,技术需求Enabler,开发测试执行中,False,False,B端中后台,B端基础,2025-04-16T09:44:14.000+0800
CVTC-172644,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-15T18:13:35.000+0800
CVTC-172415,技术需求Enabler,开发测试执行中,False,False,C端中台,中台基础&商城,2025-04-15T14:35:55.000+0800
CVTC-172408,测试QA工作任务,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-15T11:30:11.000+0800
CVTC-172407,测试QA工作任务,任务完成 Done,True,False,C端中台,中台基础&商城,2025-04-15T11:28:01.000+0800
CVTC-172406,测试QA工作任务,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-15T11:27:15.000+0800
CVTC-172405,测试QA工作任务,To Do 待办,False,False,C端中台,中台基础&商城,2025-04-15T11:26:56.000+0800
CVTC-172372,技术需求Enabler,开发测试执行中,False,False,C端中台,商城中台,2025-04-15T10:34:04.000+0800
CVTC-172320,技术需求Enabler,To Do 待办,False,False,C端中台,商城中台,2025-04-14T18:40:23.000+0800
CVTC-171931,BA工作任务,开发测试执行中,False,False,C端中台,用户运营,2025-04-14T13:11:08.000+0800
CVTC-171930,BA工作任务,开发测试执行中,False,False,C端中台,用户运营,2025-04-14T13:10:57.000+0800
CVTC-171929,BA工作任务,开发测试执行中,False,False,C端中台,用户运营,2025-04-14T13:10:44.000+0800
CVTC-171851,故事,开发测试执行中,False,False,C端中台,用户运营,2025-04-14T11:04:06.000+0800
CVTC-171833,故事,Funnel 需求漏斗,False,False,C端中台,中台基础&商城,2025-04-14T10:24:14.000+0800
CVTC-171805,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-11T17:30:33.000+0800
CVTC-171802,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-11T17:20:55.000+0800
CVTC-171795,故事,开发测试执行中,False,False,C端中台,用户运营,2025-04-11T17:04:48.000+0800
CVTC-171794,故事,开发测试执行中,False,False,C端中台,用户运营,2025-04-11T17:04:03.000+0800
CVTC-171792,故事,开发测试执行中,False,False,C端中台,用户运营,2025-04-11T17:02:58.000+0800
CVTC-171783,技术需求Enabler,Waiting for test 待测试,False,False,C端中台,商城中台,2025-04-11T15:22:52.000+0800
CVTC-171316,技术需求Enabler,开发测试执行中,False,False,C端中台,商城中台,2025-04-09T01:11:38.000+0800
CVTC-171097,技术需求Enabler,开发测试执行中,False,False,C端中台,中台基础&商城,2025-04-08T10:37:13.000+0800
CVTC-171000,BA工作任务,To Do 待办,False,False,C端中台,C端基础,2025-04-07T18:14:58.000+0800
CVTC-170933,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-04-07T16:28:55.000+0800
CVTC-170922,测试QA工作任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-07T15:55:16.000+0800
CVTC-170918,测试QA工作任务,开发测试执行中,False,False,B端中后台,B端基础,2025-04-07T15:53:14.000+0800
CVTC-170866,任务,To Do 待办,False,False,C端中台,C端基础,2025-04-07T11:27:10.000+0800
CVTC-170797,故事,开发测试执行中,False,False,B端中后台,B端基础,2025-04-06T23:16:19.000+0800
CVTC-170793,故事,To Do 待办,False,False,B端中后台,B端基础,2025-04-06T23:00:39.000+0800
CVTC-170780,故事,To Do 待办,False,False,C端中台,销售中台,2025-04-03T19:10:27.000+0800
CVTC-170779,故事,To Do 待办,False,False,C端中台,销售中台,2025-04-03T19:09:50.000+0800
CVTC-170778,故事,To Do 待办,False,False,C端中台,销售中台,2025-04-03T19:09:37.000+0800
CVTC-170777,故事,To Do 待办,False,False,C端中台,销售中台,2025-04-03T19:09:20.000+0800
CVTC-170776,故事,开发测试执行中,False,False,C端中台,销售中台,2025-04-03T19:09:04.000+0800
CVTC-170668,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-02T17:42:03.000+0800
CVTC-170667,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-02T17:40:27.000+0800
CVTC-170666,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-02T17:39:12.000+0800
CVTC-170665,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-02T17:37:43.000+0800
CVTC-170664,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-02T17:35:49.000+0800
CVTC-170663,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-04-02T17:33:02.000+0800
CVTC-170614,技术需求Enabler,开发测试执行中,False,False,C端中台,中台基础&商城,2025-04-02T13:36:21.000+0800
CVTC-169584,技术需求Enabler,To Do 待办,False,False,C端中台,商城中台,2025-03-28T14:12:52.000+0800
CVTC-169523,BA工作任务,To Do 待办,False,False,C端中台,中台充电&售后,2025-03-27T15:39:56.000+0800
CVTC-168876,故事,To Do 待办,False,False,C端中台,销售中台,2025-03-21T18:22:49.000+0800
CVTC-168875,故事,To Do 待办,False,False,C端中台,销售中台,2025-03-21T18:20:55.000+0800
CVTC-168682,故事,To Do 待办,False,False,C端中台,充电中台,2025-03-20T16:09:48.000+0800
CVTC-168633,故事,Funnel 需求漏斗,False,False,C端平台,移动基础&商城,2025-03-20T11:10:16.000+0800
CVTC-168412,故事,开发测试执行中,False,False,C端中台,中台基础&商城,2025-03-18T15:25:07.000+0800
CVTC-168411,故事,开发测试执行中,False,False,C端中台,中台基础&商城,2025-03-18T15:19:28.000+0800
CVTC-167460,故事,To Do 待办,False,False,C端中台,中台充电&售后,2025-03-13T09:48:40.000+0800
CVTC-164169,技术需求Enabler,To Do 待办,False,False,B端中后台,B端基础,2025-02-24T16:57:17.000+0800
CVTC-153861,故事,开发测试执行中,False,False,C端中台,中台基础&商城,2024-12-06T10:51:18.000+0800
CVTC-143341,故事,To Do 待办,False,False,C端中台,C端基础,2024-09-26T18:35:22.000+0800
CVTB-258991,运维任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-22T16:20:16.000+0800
CVTB-258989,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-22T16:13:34.000+0800
CVTB-258970,技术需求Enabler,任务完成 Done,False,False,B端中后台,售后（DTCC）,2025-04-22T13:50:44.000+0800
CVTB-258969,BA工作任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-22T13:49:22.000+0800
CVTB-258968,BA工作任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-22T13:42:52.000+0800
CVTB-258967,BA工作任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-22T13:40:47.000+0800
CVTB-258962,BA工作任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-22T11:44:36.000+0800
CVTB-258961,BA工作任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-22T11:40:54.000+0800
CVTB-258942,BA工作任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-22T11:12:39.000+0800
CVTB-258907,故事,To Do 待办,False,False,其他项目,经销商呼叫中心 DCC,2025-04-22T10:13:08.000+0800
CVTB-258905,故事,开发测试执行中,False,False,其他项目,经销商呼叫中心 DCC,2025-04-22T10:11:42.000+0800
CVTB-258900,技术需求Enabler,开发测试执行中,False,False,其他项目,经销商呼叫中心 DCC,2025-04-22T09:28:35.000+0800
CVTB-258899,故事,任务完成 Done,False,False,B端中后台,售后（DTCC）,2025-04-22T01:09:56.000+0800
CVTB-258898,技术需求Enabler,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-22T00:10:01.000+0800
CVTB-258897,技术需求Enabler,Dev Complete 开发完成,False,False,B端中后台,售后（DTCC）,2025-04-22T00:07:55.000+0800
CVTB-258896,测试QA工作任务,开发测试执行中,False,False,B端中后台,售后（DTCC）,2025-04-22T00:04:23.000+0800
CVTB-258895,测试QA工作任务,开发测试执行中,False,False,B端中后台,售后（DTCC）,2025-04-21T23:41:34.000+0800
CVTB-258893,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T22:31:35.000+0800
CVTB-258892,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T22:24:30.000+0800
CVTB-258891,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T22:17:47.000+0800
CVTB-258889,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T22:15:47.000+0800
CVTB-258888,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T22:14:30.000+0800
CVTB-258886,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T22:07:36.000+0800
CVTB-258885,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T22:05:51.000+0800
CVTB-258882,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T22:01:39.000+0800
CVTB-258878,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T21:43:14.000+0800
CVTB-258877,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T21:36:47.000+0800
CVTB-258876,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T21:35:38.000+0800
CVTB-258875,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T21:34:03.000+0800
CVTB-258874,BA工作任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T21:25:18.000+0800
CVTB-258873,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T21:21:30.000+0800
CVTB-258872,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T21:19:11.000+0800
CVTB-258870,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T20:52:32.000+0800
CVTB-258869,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T20:50:54.000+0800
CVTB-258868,BA工作任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T20:49:07.000+0800
CVTB-258866,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T20:44:55.000+0800
CVTB-258865,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T20:41:15.000+0800
CVTB-258864,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T20:38:56.000+0800
CVTB-258863,BA工作任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T20:34:52.000+0800
CVTB-258861,故事,开发测试执行中,False,False,B端中后台,售后（DTCC）,2025-04-21T19:57:48.000+0800
CVTB-258860,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:44:08.000+0800
CVTB-258859,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:43:29.000+0800
CVTB-258858,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:38:43.000+0800
CVTB-258856,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:36:22.000+0800
CVTB-258855,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:35:15.000+0800
CVTB-258854,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:34:30.000+0800
CVTB-258849,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:16:29.000+0800
CVTB-258848,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:15:36.000+0800
CVTB-258846,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:08:11.000+0800
CVTB-258845,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:07:13.000+0800
CVTB-258844,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T19:04:44.000+0800
CVTB-258843,故事,开发测试执行中,False,False,B端中后台,售后（DTCC）,2025-04-21T19:04:02.000+0800
CVTB-258842,故事,开发测试执行中,False,False,B端中后台,售后（DTCC）,2025-04-21T19:02:31.000+0800
CVTB-258840,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T18:59:24.000+0800
CVTB-258839,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T18:58:33.000+0800
CVTB-258838,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T18:57:14.000+0800
CVTB-258837,故事,任务完成 Done,False,False,B端中后台,售后（DTCC）,2025-04-21T18:56:20.000+0800
CVTB-258836,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T18:54:26.000+0800
CVTB-258835,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T18:51:31.000+0800
CVTB-258834,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T18:50:46.000+0800
CVTB-258833,运维任务,任务完成 Done,True,False,B端中后台,LiteCRM,2025-04-21T18:49:09.000+0800
CVTB-258832,运维任务,任务完成 Done,True,False,其他项目,4in1,2025-04-21T18:48:29.000+0800
CVTB-258828,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T18:36:35.000+0800
CVTB-258827,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T18:32:49.000+0800
CVTB-258823,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T17:57:24.000+0800
CVTB-258822,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T17:53:19.000+0800
CVTB-258820,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T17:43:38.000+0800
CVTB-258819,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T17:34:00.000+0800
CVTB-258817,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T17:06:56.000+0800
CVTB-258816,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T17:03:04.000+0800
CVTB-258815,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T17:00:12.000+0800
CVTB-258812,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T16:52:29.000+0800
CVTB-258810,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T16:47:30.000+0800
CVTB-258806,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T16:45:42.000+0800
